gene,n_rows_train,mutated_cell_rate_train,token_total_train,tokens_per_row_mean_train,tokens_per_row_median_train,tokens_per_row_p95_train,complex_token_fraction_train,n_rows_test,mutated_cell_rate_test,token_total_test,tokens_per_row_mean_test,tokens_per_row_median_test,tokens_per_row_p95_test,complex_token_fraction_test,mutated_cell_rate_diff,token_mean_ratio_test_over_train,complex_fraction_diff,token_total_ratio_test_over_train,abs_shift_score
CSNK1E,6201,0.004999193678438961,36,0.005805515239477504,0.0,0.0,0.0,2546,0.0019638648860958365,5,0.0019638648860958365,0.0,0.0,0.0,-0.0030353287923431246,0.3382757266300078,0.0,0.1388888888888889,0.4048004951620179
UMPS,6201,0.00612804386389292,43,0.006934365424931463,0.0,0.0,0.0,2546,0.010604870384917517,28,0.010997643362136685,0.0,0.0,0.14285714285714285,0.0044768265210245965,1.5859624764792926,0.14285714285714285,0.6511627906976745,0.4042845588071191
H2AX,6201,0.0,0,0.0,0.0,0.0,0.0,2546,0.003927729772191673,10,0.003927729772191673,0.0,0.0,0.4,0.003927729772191673,,0.4,,0.4039277297721917
WASF1,6201,0.007095629737139171,48,0.0077406869859700045,0.0,0.0,0.0,2546,0.01335428122545169,34,0.01335428122545169,0.0,0.0,0.08823529411764706,0.0062586514883125185,1.7252062058130402,0.08823529411764706,0.7083333333333334,0.40389086215624737
JMJD6,6201,0.00516045799064667,36,0.005805515239477504,0.0,0.0,0.0,2546,0.01021209740769835,26,0.01021209740769835,0.0,0.0,0.07692307692307693,0.005051639417051681,1.7590337784760408,0.07692307692307693,0.7222222222222222,0.4037080739545375
GCG,6201,0.004999193678438961,32,0.00516045799064667,0.0,0.0,0.0,2546,0.01021209740769835,26,0.01021209740769835,0.0,0.0,0.0,0.0052129037292593895,1.978913000785546,0.0,0.8125,0.4036241923066866
DUSP6,6201,0.0043541364296081275,27,0.0043541364296081275,0.0,0.0,0.0,2546,0.007462686567164179,22,0.00864100549882168,0.0,0.0,0.0,0.0031085501375560515,1.9845509295627126,0.0,0.8148148148148148,0.4034106627470394
SLC25A5,6201,0.0041928721174004195,29,0.004676665054023544,0.0,0.0,0.0,2546,0.00864100549882168,22,0.00864100549882168,0.0,0.0,0.045454545454545456,0.004448133381421261,1.84768534821356,0.045454545454545456,0.7586206896551724,0.4032620040556149
CDC20,6201,0.005644250927269795,36,0.005805515239477504,0.0,0.0,0.0,2546,0.01021209740769835,26,0.01021209740769835,0.0,0.0,0.07692307692307693,0.004567846480428556,1.7590337784760408,0.07692307692307693,0.7222222222222222,0.4032242810179144
ZNF277,6201,0.005644250927269795,37,0.0059667795516852125,0.0,0.0,0.0,2546,0.01178318931657502,30,0.01178318931657502,0.0,0.0,0.0,0.006138938389305224,1.9747988365427485,0.0,0.8108108108108109,0.40316817657193105
ABCA9,6201,0.02144815352362522,172,0.02773746169972585,0.0,0.0,0.0,2546,0.04477611940298507,121,0.04752553024351924,0.0,0.0,0.0743801652892562,0.02332796587935985,1.713405889767807,0.0743801652892562,0.7034883720930233,0.4027655822981498
TNPO2,6201,0.010482180293501049,73,0.011772294791162716,0.0,0.0,0.0,2546,0.018067556952081697,59,0.023173605655930872,0.0,0.0,0.0,0.007585376658580648,1.9684866941428403,0.0,0.8082191780821918,0.40249048846678354
SOCS1,6201,0.0012901144976616675,16,0.002580228995323335,0.0,0.0,0.0,2546,0.005106048703849175,13,0.005106048703849175,0.0,0.0,0.0,0.003815934206187508,1.978913000785546,0.0,0.8125,0.4022272227836148
IFI44,6201,0.006773101112723754,49,0.007901951298177712,0.0,0.0,0.0,2546,0.014925373134328358,38,0.014925373134328358,0.0,0.0,0.02631578947368421,0.008152272021604604,1.8888212001218398,0.02631578947368421,0.7755102040816326,0.4021694106190469
RTN1,6201,0.01564263828414772,118,0.019029188840509595,0.0,0.0,0.0,2546,0.028672427336999214,93,0.03652788688138256,0.0,0.0,0.010752688172043012,0.013029789052851494,1.9195714114529936,0.010752688172043012,0.788135593220339,0.4020721252726966
PTEN,6201,0.059184002580228996,458,0.07385905499113046,0.0,1.0,0.0,2546,0.06794972505891594,282,0.11076197957580518,0.0,1.0,0.1702127659574468,0.008765722478686948,1.4996398151737291,0.1702127659574468,0.6157205240174672,0.40197795544018944
ATP5ME,6201,0.0,0,0.0,0.0,0.0,0.0,2546,0.0019638648860958365,5,0.0019638648860958365,0.0,0.0,0.4,0.0019638648860958365,,0.4,,0.40196386488609587
ELF3,6201,0.009514594420254797,66,0.010643444605708756,0.0,0.0,0.0,2546,0.018853102906520033,50,0.019638648860958365,0.0,0.0,0.04,0.009338508486265235,1.8451403270727702,0.04,0.7575757575757576,0.40180371839112755
ARFGEF2,6201,0.022254475084663765,172,0.02773746169972585,0.0,0.0,0.0,2546,0.04673998428908091,124,0.04870384917517675,0.0,0.0,0.056451612903225805,0.024485509204417145,1.7558870275306453,0.056451612903225805,0.7209302325581395,0.40152930239690676
PREP,6201,0.008063215610385421,54,0.008708272859216255,0.0,0.0,0.0,2546,0.01610369206598586,42,0.016496465043205028,0.0,0.0,0.023809523809523808,0.008040476455600437,1.8943440691280442,0.023809523809523808,0.7777777777777778,0.4014613313548266
CLDN15,6201,0.0027414933075310434,18,0.002902757619738752,0.0,0.0,0.0,2546,0.005106048703849175,13,0.005106048703849175,0.0,0.0,0.07692307692307693,0.002364555396318132,1.7590337784760408,0.07692307692307693,0.7222222222222222,0.401020989933804
MRPS15,6201,0.0027414933075310434,18,0.002902757619738752,0.0,0.0,0.0,2546,0.004713275726630008,13,0.005106048703849175,0.0,0.0,0.07692307692307693,0.0019717824190989648,1.7590337784760408,0.07692307692307693,0.7222222222222222,0.4006282169565848
PTPRC,6201,0.028059990324141266,214,0.0345105628124496,0.0,0.0,0.0,2546,0.03927729772191673,162,0.0636292223095051,0.0,0.0,0.037037037037037035,0.011217307397775465,1.843760782902996,0.037037037037037035,0.7570093457943925,0.4002345593748663
NPY4R,6201,0.01032091598129334,75,0.012094823415578132,0.0,0.0,0.0,2546,0.020816967792615867,57,0.022388059701492536,0.0,0.0,0.03508771929824561,0.010496051811322528,1.8510447761194029,0.03508771929824561,0.76,0.4001221057652483
SNCA,6201,0.0024189646831156266,16,0.002580228995323335,0.0,0.0,0.0,2546,0.003927729772191673,13,0.005106048703849175,0.0,0.0,0.0,0.0015087650890760465,1.978913000785546,0.0,0.8125,0.3999200536665033
MDGA1,6201,0.015320109659732302,108,0.01741654571843251,0.0,0.0,0.0,2546,0.03181461115475255,81,0.03181461115475255,0.0,0.0,0.037037037037037035,0.01649450149502025,1.8266889238020423,0.037037037037037035,0.75,0.39949039306338596
E2F1,6201,0.005644250927269795,41,0.006611836800516046,0.0,0.0,0.0,2546,0.012961508248232521,33,0.012961508248232521,0.0,0.0,0.0,0.007317257320962727,1.9603490889582893,0.0,0.8048780487804879,0.3994772736020285
FASN,6201,0.02257700370907918,181,0.029188840509595228,0.0,0.0,0.0,2546,0.05263157894736842,136,0.05341712490180676,0.0,1.0,0.022058823529411766,0.03005457523828924,1.830052991801678,0.022058823529411766,0.7513812154696132,0.3992616547058518
PHF7,6201,0.00516045799064667,36,0.005805515239477504,0.0,0.0,0.0,2546,0.007855459544383346,24,0.009426551453260016,0.0,0.0,0.125,0.002695001553736676,1.6237234878240379,0.125,0.6666666666666666,0.39914230840713105
HYOU1,6201,0.012578616352201259,84,0.013546202225447508,0.0,0.0,0.0,2546,0.025530243519245877,67,0.02631578947368421,0.0,0.0,0.0,0.012951627167044618,1.9426691729323309,0.0,0.7976190476190477,0.3991214980319154
SYMPK,6201,0.014997581035316884,114,0.018384131591678763,0.0,0.0,0.0,2546,0.03456402199528672,90,0.03534956794972506,0.0,0.0,0.0,0.019566440959969837,1.922830446107413,0.0,0.7894736842105263,0.39897173804113584
ARID4B,6201,0.01628769553297855,120,0.019351717464925013,0.0,0.0,0.0,2546,0.023959151610369208,90,0.03534956794972506,0.0,0.0,0.044444444444444446,0.0076714560773906565,1.8266889238020425,0.044444444444444446,0.75,0.3980747550531638
MBL2,6201,0.00725689404934688,48,0.0077406869859700045,0.0,0.0,0.0,2546,0.014532600157109192,37,0.014532600157109192,0.0,0.0,0.02702702702702703,0.007275706107762312,1.8774302827965437,0.02702702702702703,0.7708333333333334,0.39805318550132923
HMGN2,6201,0.0017739074342847927,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.125,0.001368276383468546,1.6237234878240379,0.125,0.6666666666666666,0.3978155832368629
IFNB1,6201,0.0043541364296081275,28,0.004515400741815836,0.0,0.0,0.0,2546,0.008248232521602514,21,0.008248232521602514,0.0,0.0,0.047619047619047616,0.0038940960919943866,1.8266889238020425,0.047619047619047616,0.75,0.39747199824237067
PRODH,6201,0.004837929366231253,35,0.005644250927269795,0.0,0.0,0.0,2546,0.0019638648860958365,5,0.0019638648860958365,0.0,0.0,0.0,-0.0028740644801354166,0.3479407473908652,0.0,0.14285714285714285,0.3974431894575508
PEX26,6201,0.0035478148685695854,23,0.003709079180777294,0.0,0.0,0.0,2546,0.0054988216810683424,17,0.006677140612725845,0.0,0.0,0.058823529411764705,0.001951006812498757,1.8002151712831724,0.058823529411764705,0.7391304347826086,0.3973236167797529
PRNP,6201,0.0041928721174004195,28,0.004515400741815836,0.0,0.0,0.0,2546,0.007855459544383346,21,0.008248232521602514,0.0,0.0,0.047619047619047616,0.0036625874269829266,1.8266889238020425,0.047619047619047616,0.75,0.39724048957735925
LGALS3BP,6201,0.0059667795516852125,38,0.00612804386389292,0.0,0.0,0.0,2546,0.011390416339355853,29,0.011390416339355853,0.0,0.0,0.034482758620689655,0.00542363678767064,1.8587360979038328,0.034482758620689655,0.7631578947368421,0.3971388181932224
SEMA4D,6201,0.014997581035316884,105,0.016932752781809387,0.0,0.0,0.0,2546,0.028672427336999214,77,0.030243519245875882,0.0,0.0,0.05194805194805195,0.01367484630168233,1.7860958366064412,0.05194805194805195,0.7333333333333333,0.3971169918119832
EIF3D,6201,0.005321722302854378,33,0.005321722302854378,0.0,0.0,0.0,2546,0.009819324430479183,25,0.009819324430479183,0.0,0.0,0.04,0.004497602127624805,1.8451403270727702,0.04,0.7575757575757576,0.3969628120324871
TNNI1,6201,0.0032252862441541686,21,0.003386550556361877,0.0,0.0,0.0,2546,0.001178318931657502,3,0.001178318931657502,0.0,0.0,0.0,-0.002046967312496667,0.3479407473908653,0.0,0.14285714285714285,0.39661609228991196
SLC2A1,6201,0.006611836800516046,45,0.00725689404934688,0.0,0.0,0.0,2546,0.014139827179890024,36,0.014139827179890024,0.0,0.0,0.0,0.007527990379373978,1.9484681853888453,0.0,0.8,0.3956665861191943
ID3,6201,0.001128850185453959,7,0.001128850185453959,0.0,0.0,0.0,2546,0.00039277297721916735,1,0.00039277297721916735,0.0,0.0,0.0,-0.0007360772082347917,0.3479407473908652,0.0,0.14285714285714285,0.39530520218565013
TRIM29,6201,0.010804708917916465,80,0.012901144976616674,0.0,0.0,0.0,2546,0.01767478397486253,64,0.02513747054202671,0.0,0.0,0.0,0.006870075056946066,1.9484681853888455,0.0,0.8,0.39500867079676666
AVPR1A,6201,0.009998387356877922,68,0.010965973230124174,0.0,0.0,0.0,2546,0.0204241948153967,54,0.021209740769835034,0.0,0.0,0.0,0.010425807458518779,1.9341412134374565,0.0,0.7941176470588235,0.3936934354671016
OAS1,6201,0.00822447992259313,56,0.009030801483631673,0.0,0.0,0.0,2546,0.016889238020424194,43,0.016889238020424194,0.0,0.0,0.023255813953488372,0.008664758097831064,1.8701815172259004,0.023255813953488372,0.7678571428571429,0.39314866568310775
SLC7A5,6201,0.005805515239477504,37,0.0059667795516852125,0.0,0.0,0.0,2546,0.010997643362136685,28,0.010997643362136685,0.0,0.0,0.03571428571428571,0.005192128122659181,1.8431455807732318,0.03571428571428571,0.7567567567567568,0.39267027137885585
EXT1,6201,0.012094823415578132,85,0.013707466537655217,0.0,0.0,0.0,2546,0.02474469756480754,64,0.02513747054202671,0.0,0.0,0.03125,0.012649874149229409,1.833852409777737,0.03125,0.7529411764705882,0.39238975508870827
CTSD,6201,0.006934365424931463,44,0.007095629737139171,0.0,0.0,0.0,2546,0.013747054202670856,35,0.013747054202670856,0.0,0.0,0.0,0.006812688777739393,1.9373973434264087,0.0,0.7954545454545454,0.3911894401587443
TNFRSF9,6201,0.004515400741815836,33,0.005321722302854378,0.0,0.0,0.0,2546,0.009033778476040848,23,0.009033778476040848,0.0,0.0,0.08695652173913043,0.004518377734225012,1.6975291009069486,0.08695652173913043,0.696969696969697,0.3906639251080403
PTTG1,6201,0.002257700370907918,15,0.0024189646831156266,0.0,0.0,0.0,2546,0.004713275726630008,12,0.004713275726630008,0.0,0.0,0.0,0.00245557535572209,1.9484681853888453,0.0,0.8,0.39059417109554245
PRAF2,6201,0.0024189646831156266,15,0.0024189646831156266,0.0,0.0,0.0,2546,0.004713275726630008,12,0.004713275726630008,0.0,0.0,0.0,0.0022943110435143816,1.9484681853888453,0.0,0.8,0.39043290678333475
SMC3,6201,0.012739880664408966,89,0.01435252378648605,0.0,0.0,0.0,2546,0.02356637863315004,62,0.024351924587588374,0.0,0.0,0.08064516129032258,0.010826497968741073,1.6966998243554552,0.08064516129032258,0.6966292134831461,0.3903532168313002
SSTR4,6201,0.014191259474278342,97,0.01564263828414772,0.0,0.0,0.0,2546,0.029850746268656716,76,0.029850746268656716,0.0,0.0,0.0,0.015659486794378376,1.9082935836282502,0.0,0.7835051546391752,0.39007881804104044
COX5A,6201,0.0016126431220770843,10,0.0016126431220770843,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.0,0.0015295406956762545,1.9484681853888455,0.0,0.8,0.3896681364354968
NDUFB2,6201,0.0016126431220770843,10,0.0016126431220770843,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.0,0.0015295406956762545,1.9484681853888455,0.0,0.8,0.3896681364354968
S100A11,6201,0.0016126431220770843,10,0.0016126431220770843,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.0,0.0015295406956762545,1.9484681853888455,0.0,0.8,0.3896681364354968
ID2,6201,0.0016126431220770843,10,0.0016126431220770843,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.0,0.0015295406956762545,1.9484681853888455,0.0,0.8,0.3896681364354968
COX6A1,6201,0.0016126431220770843,10,0.0016126431220770843,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.0,0.0015295406956762545,1.9484681853888455,0.0,0.8,0.3896681364354968
POLD4,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.0,2546,0.0015710919088766694,4,0.0015710919088766694,0.0,0.0,0.0,0.0007647703478381272,1.9484681853888455,0.0,0.8,0.3889033660876587
UQCRQ,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.0,2546,0.0015710919088766694,4,0.0015710919088766694,0.0,0.0,0.0,0.0007647703478381272,1.9484681853888455,0.0,0.8,0.3889033660876587
HOMER1,6201,0.005805515239477504,39,0.006289308176100629,0.0,0.0,0.0,2546,0.007855459544383346,26,0.01021209740769835,0.0,0.0,0.11538461538461539,0.0020499443049058425,1.6237234878240376,0.11538461538461539,0.6666666666666666,0.38888186654291546
SOAT2,6201,0.007901951298177712,54,0.008708272859216255,0.0,0.0,0.037037037037037035,2546,0.016496465043205028,42,0.016496465043205028,0.0,0.0,0.047619047619047616,0.008594513745027316,1.8943440691280442,0.010582010582010581,0.7777777777777778,0.3887878554167402
GNA15,6201,0.006934365424931463,50,0.008063215610385421,0.0,0.0,0.0,2546,0.014532600157109192,38,0.014925373134328358,0.0,0.0,0.02631578947368421,0.007598234732177729,1.851044776119403,0.02631578947368421,0.76,0.3884523588615421
GPD2,6201,0.0075794226737622965,48,0.0077406869859700045,0.0,0.0,0.0,2546,0.014532600157109192,38,0.014925373134328358,0.0,0.0,0.0,0.006953177483346895,1.9281716417910448,0.0,0.7916666666666666,0.38818421213460785
PRDX1,6201,0.003386550556361877,22,0.0035478148685695854,0.0,0.0,0.0,2546,0.0054988216810683424,14,0.0054988216810683424,0.0,0.0,0.14285714285714285,0.0021122711247064654,1.5499178747411269,0.14285714285714285,0.6363636363636364,0.3878833860897431
DDX18,6201,0.00822447992259313,59,0.009514594420254797,0.0,0.0,0.0,2546,0.016889238020424194,45,0.01767478397486253,0.0,0.0,0.022222222222222223,0.008664758097831064,1.8576497530190264,0.022222222222222223,0.7627118644067796,0.38773932207952094
ALDOC,6201,0.004515400741815836,29,0.004676665054023544,0.0,0.0,0.0,2546,0.009033778476040848,23,0.009033778476040848,0.0,0.0,0.0,0.004518377734225012,1.9316710458596311,0.0,0.7931034482758621,0.386943780449993
PPP1R15A,6201,0.007901951298177712,52,0.008385744234800839,0.0,0.0,0.0,2546,0.01610369206598586,41,0.01610369206598586,0.0,0.0,0.0,0.008201740767808146,1.9203652788688135,0.0,0.7884615384615384,0.3867632641672815
NRP2,6201,0.0172552814062248,137,0.022093210772456056,0.0,0.0,0.0,2546,0.028279654359780047,96,0.037706205813040065,0.0,0.0,0.07291666666666667,0.011024372953555246,1.7066874616544632,0.07291666666666667,0.7007299270072993,0.3865194074135051
CCT3,6201,0.008063215610385421,54,0.008708272859216255,0.0,0.0,0.0,2546,0.009033778476040848,43,0.016889238020424194,0.0,0.0,0.0,0.000970562865655427,1.9394474993453785,0.0,0.7962962962962963,0.38604502060338275
MAP4K3,6201,0.01128850185453959,80,0.012901144976616674,0.0,0.0,0.0,2546,0.01767478397486253,60,0.02356637863315004,0.0,0.0,0.03333333333333333,0.006386282120322941,1.8266889238020423,0.03333333333333333,0.75,0.38567846998498495
TM7SF3,6201,0.0077406869859700045,51,0.00822447992259313,0.0,0.0,0.0,2546,0.014532600157109192,37,0.014532600157109192,0.0,0.0,0.05405405405405406,0.006791913171139187,1.7669932073379235,0.05405405405405406,0.7254901960784313,0.3854600325837288
LAMP3,6201,0.00822447992259313,56,0.009030801483631673,0.0,0.0,0.0,2546,0.01728201099764336,44,0.01728201099764336,0.0,0.0,0.0,0.00905753107505023,1.9136741106497586,0.0,0.7857142857142857,0.38532521629270333
PSMD1,6201,0.01032091598129334,76,0.01225608772778584,0.0,0.0,0.0,2546,0.018067556952081697,55,0.021602513747054203,0.0,0.0,0.05454545454545454,0.007746640970788357,1.762594575598462,0.05454545454545454,0.7236842105263158,0.38531521672490265
NNMT,6201,0.005482986615062087,40,0.006450572488308337,0.0,0.0,0.0,2546,0.011390416339355853,30,0.01178318931657502,0.0,0.0,0.03333333333333333,0.005907429724293766,1.8266889238020423,0.03333333333333333,0.75,0.38519961758895577
WNT6,6201,0.0032252862441541686,24,0.0038703434929850023,0.0,0.0,0.0,2546,0.007069913589945012,19,0.007462686567164179,0.0,0.0,0.0,0.003844627345790843,1.9281716417910448,0.0,0.7916666666666666,0.3850756619970518
PCGF5,6201,0.004837929366231253,32,0.00516045799064667,0.0,0.0,0.0,2546,0.007855459544383346,20,0.007855459544383346,0.0,0.0,0.15,0.003017530178152093,1.5222407698350353,0.15,0.625,0.38501805042139514
HSD17B11,6201,0.003709079180777294,24,0.0038703434929850023,0.0,0.0,0.0,2546,0.007462686567164179,19,0.007462686567164179,0.0,0.0,0.0,0.003753607386386885,1.9281716417910448,0.0,0.7916666666666666,0.3849846420376478
MYOM1,6201,0.02370585389453314,186,0.02999516207063377,0.0,0.0,0.0,2546,0.038884524744697564,128,0.05027494108405342,0.0,0.0,0.078125,0.015178670850164423,1.6761016648506197,0.078125,0.6881720430107527,0.3845176231838081
PTPRJ,6201,0.01757781003064022,120,0.019351717464925013,0.0,0.0,0.0,2546,0.03377847604084839,90,0.03534956794972506,0.0,0.0,0.022222222222222223,0.01620066601020817,1.8266889238020425,0.022222222222222223,0.75,0.3843817427637591
STC2,6201,0.0075794226737622965,49,0.007901951298177712,0.0,0.0,0.0,2546,0.014532600157109192,37,0.014532600157109192,0.0,0.0,0.02702702702702703,0.006953177483346895,1.8391153790660022,0.02702702702702703,0.7551020408163265,0.38432554135726144
STK38L,6201,0.005644250927269795,36,0.005805515239477504,0.0,0.0,0.0,2546,0.008248232521602514,21,0.008248232521602514,0.0,0.0,0.19047619047619047,0.0026039815943327193,1.420758051846033,0.19047619047619047,0.5833333333333334,0.3840137271928138
CDH16,6201,0.01644895984518626,113,0.018222867279471054,0.0,0.0,0.0,2546,0.019638648860958365,83,0.03260015710919089,0.0,0.0,0.04819277108433735,0.003189689015772105,1.788969683487546,0.04819277108433735,0.7345132743362832,0.3839075180968729
